"2020-05-28","EPM","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-26 15:46:00","2020-05-27 09:31:00",5,2.61,2.6,2.5,-0.38,4.14,4,80
"2020-05-28","EPM","i7+i7+i7+i7+i7+i7+i7+i7+i7","2020-05-22 10:46:00","2020-05-22 11:16:00",5,2.65,2.66,2.5,0.38,4.14,4,80
"2020-05-28","NL","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-27 15:46:00","2020-05-28 10:01:00",1,3.2916,3.41,3.07,3.6,3.6,1,100
"2020-05-28","OSG","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 15:31:00","2020-05-26 09:31:00",2,2.2142,2.22,2.22,0.26,3.17,2,100
"2020-05-28","OSG","i9+i9+i9+i9+i9+i9+i9+i9+i9","2020-05-22 09:31:00","2020-05-22 10:31:00",2,2.06,2.12,2.22,2.91,3.17,2,100
"2020-05-28","FEMB","i4+i4+i4+i4+i4+i4+i4+i4+i4","2020-05-28 12:46:00","2020-05-28 13:16:00",1,34.91,34.92,34.8,0.03,0.03,1,100
"2020-05-28","CIK","i1+i1+i1+i1+i1+i1+i1+i1+i1","2020-05-28 11:01:00","2020-05-28 11:31:00",3,2.65,2.645,2.63,-0.19,-0.03,2,66.67
"2020-05-28","CIK","i1+i1+i1+i1+i1+i1+i1+i1+i1","2020-05-28 09:46:00","2020-05-28 10:31:00",3,2.64,2.6441,2.63,0.16,-0.03,2,66.67
"2020-05-28","CIK","i1+i1+i1+i1+i1+i1+i1+i1+i1","2020-05-26 10:46:00","2020-05-26 11:16:00",3,2.6,2.6,2.63,0,-0.03,2,66.67
"2020-05-28","VERO","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 12:16:00","2020-05-26 13:46:00",2,3.185,3.225,3.05,1.26,1.58,2,100
"2020-05-28","VERO","i5+i5+i5+i5+i5+i5+i5+i5+i5","2020-05-26 10:46:00","2020-05-26 11:16:00",2,3.12,3.13,3.05,0.32,1.58,2,100
