"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","tsla",2019-04-03,"15.57784020","233","SELL",291.809998,9,3,100,6.54783414192603,235.139999,88164.9963,90038.9985,1874.00219999999
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-03-14," 14.6127191","234","SELL",170.169998,6,3,100,16.4878352648633,174.929993,43618.9987,45746.0006,2127.0019
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-03-14," -1.89528556","200","SELL",170.169998,5,2,100,17.2864972610923,191.490005,27980.0003,30341.0003,2361
"1","fb",2019-04-26,"  9.48339624","308","SELL",191.490005,9,6,100,29.5602744999949,191.490005,92764.9995,97166.0003,4401.00079999999
"1","fb",2019-04-26," 15.71514362","373","SELL",191.490005,13,5,100,36.6657467229497,191.490005,78048.999,83399.9999,5351.00089999998
"1","fb",2019-04-12,"  8.82937379","364","SELL",179.100006,10,6,100,45.5104871714361,179.100006,95008.0002,102289.0014,7281.00120000001
"1","fb",2019-03-14,"  3.48502395","343","SELL",170.169998,13,6,100,22.1860838626897,173.539993,94212.001,97691.9997,3479.9987
"1","fb",2019-04-05,"  6.90751710","359","SELL",175.720001,14,7,100,36.2243089521481,175.720001,110063.0005,115547.9996,5484.99910000002
"1","fb",2019-03-14,"  3.48502395","343","SELL",170.169998,13,6,100,22.1860838626897,173.539993,94212.001,97691.9997,3479.9987
"1","fb",2019-04-05,"  6.90751710","359","SELL",175.720001,14,7,100,36.2243089521481,175.720001,110063.0005,115547.9996,5484.99910000002
"1","fb",2019-04-26," 17.68503746","249","SELL",191.490005,7,6,100,16.3921851702228,191.490005,91626.999,94350.9994,2724.0004
"1","fb",2019-04-25," 18.60089695","248","SELL",193.259995,7,5,100,27.6051629543172,193.259995,78918.9987,83207.9988,4289.0001
"1","fb",2019-03-14,"  5.45491779","219","SELL",170.169998,4,3,100,10.2238241995051,175.720001,45160.0006,46736,1575.9994
"1","fb",2019-03-14,"  5.45491779","219","SELL",170.169998,4,3,100,10.2238241995051,175.720001,45160.0006,46736,1575.9994
"1","fb",2019-02-15,"  0.67275817","201","SELL",162.5,5,4,100,10.4481863165522,174.929993,59275.9995,60604.0009,1328.00139999999
"1","fb",2019-03-14,"  5.45491779","219","SELL",170.169998,5,3,100,16.4364273066852,177.820007,44230.9998,46591.0003,2360.0005
"1","fb",2019-03-14," 18.48008576","242","SELL",170.169998,6,4,100,14.7675827405976,177.820007,59789.9993,61749.0004,1959.0011
"1","fb",2019-03-14," 18.48008576","242","SELL",170.169998,7,5,100,10.126627675499,179.100006,75131.9991,76347,1215.0009
"1","fb",2019-03-14," 18.48008576","242","SELL",170.169998,6,4,100,13.246202189903,178.279999,60122.998,61715.0008,1592.00279999999
"1","fb",2019-03-14," 18.48008576","242","SELL",170.169998,10,8,100,7.91185534807366,191.490005,124113.9984,125188.9999,1075.0015
"1","fb",2019-04-26," 21.7947158","254","SELL",191.490005,7,6,100,32.798497652312,191.490005,93250.9995,98078.0014,4827.00189999999
"1","fb",2019-04-26," 16.3007262","341","SELL",191.490005,11,7,100,33.5181748176385,191.490005,108475,113661,5186.00000000001
"1","fb",2019-04-26," 28.51426207","269","SELL",191.490005,7,5,100,21.0240690833014,191.490005,76404.9988,79591.0003,3186.0015
"1","fb",2019-04-26," 13.74287295","292","SELL",191.490005,9,5,100,39.2492227298327,191.490005,74735.9986,80470.0012,5734.00260000001
"1","fb",2019-04-26,"  9.256140825","240","SELL",191.490005,6,4,100,34.1810379859815,191.490005,61756.9992,66775,5018.0008
"1","fb",2019-04-26," 23.03833705","261","SELL",191.490005,8,5,100,18.2680185632129,191.490005,77497.0001,80206.0012,2709.00109999999
"1","fb",2019-02-21,"  4.51299468","216","SELL",160.039993,6,3,100,2.43919208315293,181.440002,42934.9991,43291.0003,356.001199999999
